,loan_status,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,open_acc,revol_bal,revol_util,total_acc
1026163,Charged Off,157000.0,19.64,0.0,685.0,689.0,0.0,47.0,13.0,19407.0,89.4,27.0
165441,Current,95000.0,20.96,0.0,695.0,699.0,0.0,,8.0,40629.0,90.3,40.0
114027,Fully Paid,55000.0,7.9,3.0,665.0,669.0,0.0,15.0,11.0,4443.0,61.7,23.0
805110,Current,35000.0,20.88,0.0,705.0,709.0,0.0,,6.0,4190.0,39.2,12.0
985097,Fully Paid,63000.0,15.98,0.0,680.0,684.0,0.0,46.0,12.0,12998.0,87.2,32.0
249135,Current,49000.0,27.95,0.0,700.0,704.0,2.0,,6.0,31693.0,74.9,15.0
802523,Current,72000.0,18.85,1.0,660.0,664.0,0.0,19.0,11.0,11518.0,80.5,33.0
744252,Current,48000.0,3.53,0.0,750.0,754.0,0.0,,11.0,16817.0,34.8,17.0
612536,Current,140000.0,30.43,1.0,710.0,714.0,0.0,9.0,20.0,52540.0,54.4,41.0
834468,Current,55000.0,33.82,0.0,735.0,739.0,0.0,,16.0,13161.0,44.8,28.0
198937,Fully Paid,150000.0,19.19,0.0,700.0,704.0,1.0,,11.0,22355.0,85.0,24.0
744429,Fully Paid,50000.0,20.64,1.0,690.0,694.0,0.0,19.0,3.0,861.0,57.4,7.0
1010995,Fully Paid,64500.0,28.23,0.0,700.0,704.0,1.0,,16.0,32885.0,59.3,49.0
410418,Charged Off,63000.0,7.71,0.0,715.0,719.0,1.0,,10.0,19675.0,43.2,38.0
1004893,Current,33000.0,18.33,0.0,675.0,679.0,1.0,,6.0,15997.0,83.3,12.0
383771,Fully Paid,89000.0,19.07,1.0,665.0,669.0,0.0,3.0,10.0,11916.0,78.4,22.0
91457,Fully Paid,100000.0,22.08,0.0,710.0,714.0,1.0,,16.0,24612.0,46.0,27.0
144022,Current,50000.0,14.07,0.0,665.0,669.0,0.0,,15.0,11915.0,97.7,29.0
203083,Fully Paid,139000.0,21.45,0.0,685.0,689.0,0.0,,15.0,55030.0,78.1,53.0
426899,Current,95000.0,14.17,0.0,675.0,679.0,1.0,40.0,12.0,14515.0,78.5,22.0
380738,Fully Paid,31720.0,15.51,0.0,680.0,684.0,0.0,,11.0,6921.0,53.2,13.0
197275,Current,56500.0,29.38,0.0,690.0,694.0,1.0,35.0,16.0,27275.0,82.2,48.0
356453,Fully Paid,65000.0,22.88,0.0,675.0,679.0,1.0,60.0,8.0,6571.0,63.8,15.0
561117,Fully Paid,67000.0,20.99,0.0,695.0,699.0,0.0,,13.0,17815.0,84.4,18.0
701671,Fully Paid,115000.0,17.83,1.0,660.0,664.0,1.0,21.0,29.0,13685.0,59.8,80.0
929289,Fully Paid,75000.0,19.1,0.0,700.0,704.0,1.0,64.0,15.0,10825.0,21.1,18.0
110606,Fully Paid,42000.0,13.2,0.0,700.0,704.0,2.0,66.0,22.0,8157.0,15.3,30.0
162721,Fully Paid,80000.0,34.35,0.0,730.0,734.0,1.0,,12.0,29832.0,57.7,30.0
622968,Current,62400.0,16.98,0.0,695.0,699.0,1.0,,8.0,36181.0,85.7,12.0
885598,Current,100000.0,11.71,0.0,670.0,674.0,0.0,,9.0,32125.0,78.4,13.0
479983,Current,87000.0,14.79,0.0,780.0,784.0,0.0,,5.0,4463.0,13.5,14.0
253822,Charged Off,23000.0,26.46,0.0,690.0,694.0,2.0,77.0,16.0,3205.0,17.3,21.0
242293,Fully Paid,50958.0,29.13,0.0,660.0,664.0,2.0,69.0,16.0,14831.0,56.4,55.0
90999,Fully Paid,29000.0,17.76,1.0,675.0,679.0,0.0,7.0,10.0,5204.0,37.4,14.0
1004740,Fully Paid,40000.0,35.97,0.0,720.0,724.0,0.0,,10.0,11484.0,51.0,28.0
794237,Current,47000.0,7.07,0.0,700.0,704.0,1.0,,19.0,11441.0,81.1,26.0
32479,Fully Paid,38000.0,24.4,0.0,670.0,674.0,0.0,,12.0,8289.0,40.6,15.0
73446,Fully Paid,100000.0,13.21,0.0,700.0,704.0,0.0,,10.0,41841.0,78.8,20.0
969158,Fully Paid,39208.0,6.21,0.0,700.0,704.0,0.0,,10.0,3129.0,32.3,32.0
154634,Fully Paid,69000.0,9.13,0.0,665.0,669.0,1.0,24.0,7.0,2893.0,72.3,13.0
857673,Current,185000.0,14.87,3.0,685.0,689.0,0.0,10.0,13.0,14758.0,69.9,25.0
112347,Current,40000.0,33.66,0.0,715.0,719.0,0.0,,5.0,20567.0,93.5,11.0
243645,Current,50000.0,27.99,0.0,670.0,674.0,1.0,35.0,10.0,12379.0,68.0,21.0
158056,Charged Off,62400.0,27.58,1.0,705.0,709.0,0.0,22.0,22.0,8125.0,30.4,44.0
378363,Fully Paid,84000.0,20.74,0.0,670.0,674.0,0.0,,8.0,40470.0,98.0,11.0
762918,Current,90000.0,33.61,0.0,715.0,719.0,1.0,79.0,13.0,6866.0,29.2,24.0
209164,Fully Paid,55000.0,20.62,0.0,685.0,689.0,0.0,56.0,10.0,21128.0,57.4,25.0
611438,Current,108000.0,31.64,0.0,710.0,714.0,1.0,,20.0,31749.0,37.1,32.0
798986,Current,70000.0,18.14,0.0,685.0,689.0,0.0,,5.0,4384.0,82.7,11.0
426855,Fully Paid,55000.0,12.95,0.0,705.0,709.0,3.0,25.0,14.0,7333.0,18.5,25.0
678722,Current,72000.0,11.56,3.0,700.0,704.0,0.0,17.0,13.0,10023.0,43.8,24.0
506881,Fully Paid,105832.0,10.52,0.0,695.0,699.0,1.0,34.0,4.0,22.0,0.7,25.0
920374,Late (31-120 days),36400.0,10.66,0.0,680.0,684.0,1.0,,10.0,7360.0,33.3,11.0
348570,Fully Paid,36000.0,33.37,0.0,695.0,699.0,1.0,,9.0,10162.0,53.5,23.0
85803,Fully Paid,65000.0,7.85,0.0,660.0,664.0,1.0,,6.0,17530.0,60.0,10.0
762421,Current,48000.0,20.23,0.0,675.0,679.0,0.0,,8.0,7032.0,62.8,9.0
686372,Charged Off,51000.0,31.74,0.0,660.0,664.0,0.0,,3.0,3828.0,89.0,6.0
200712,Fully Paid,70000.0,15.02,0.0,725.0,729.0,0.0,36.0,9.0,22938.0,30.4,32.0
587653,Current,131315.0,10.54,5.0,665.0,669.0,1.0,4.0,10.0,933.0,16.7,27.0
470744,Current,55000.0,26.05,0.0,695.0,699.0,2.0,67.0,10.0,3494.0,18.4,29.0
285329,Fully Paid,105000.0,24.03,0.0,710.0,714.0,0.0,,7.0,43859.0,80.5,13.0
534706,Current,275000.0,9.53,0.0,690.0,694.0,1.0,61.0,10.0,24671.0,81.2,22.0
1017427,Fully Paid,49000.0,12.29,0.0,670.0,674.0,0.0,,4.0,7518.0,98.9,11.0
982750,Charged Off,65000.0,27.34,1.0,670.0,674.0,1.0,5.0,28.0,19240.0,75.7,47.0
370057,Fully Paid,36000.0,2.33,0.0,765.0,769.0,0.0,73.0,7.0,627.0,11.8,12.0
632928,Fully Paid,50000.0,10.97,1.0,665.0,669.0,0.0,7.0,12.0,6959.0,50.1,17.0
773918,Current,120000.0,7.14,4.0,690.0,694.0,0.0,7.0,10.0,21268.0,57.0,22.0
195425,Charged Off,42000.0,34.14,0.0,700.0,704.0,0.0,,12.0,18981.0,76.2,15.0
845123,Current,33800.0,57.92,1.0,715.0,719.0,0.0,4.0,13.0,15785.0,45.9,19.0
697626,Fully Paid,125000.0,6.44,1.0,745.0,749.0,1.0,10.0,15.0,9995.0,16.9,22.0
793415,Current,140000.0,13.21,0.0,765.0,769.0,1.0,,14.0,22044.0,52.5,37.0
717134,Fully Paid,76245.0,16.56,0.0,745.0,749.0,0.0,,6.0,33905.0,71.5,13.0
4683,Fully Paid,85000.0,18.99,0.0,705.0,709.0,1.0,,12.0,35435.0,67.4,55.0
659818,Current,85500.0,13.42,0.0,705.0,709.0,0.0,,22.0,22534.0,31.4,42.0
455777,Current,155000.0,12.65,2.0,690.0,694.0,0.0,8.0,8.0,3541.0,16.7,11.0
46675,Fully Paid,40000.0,17.04,0.0,665.0,669.0,0.0,,19.0,18872.0,34.4,37.0
1000817,Fully Paid,25000.0,24.35,1.0,665.0,669.0,0.0,23.0,28.0,15640.0,72.1,41.0
14482,Charged Off,30000.0,17.76,0.0,680.0,684.0,1.0,,5.0,6623.0,83.8,9.0
371741,Charged Off,85000.0,21.19,0.0,690.0,694.0,0.0,,15.0,8545.0,61.5,18.0
193846,Fully Paid,106000.0,22.84,0.0,700.0,704.0,0.0,27.0,14.0,46704.0,61.7,23.0
414113,Fully Paid,90000.0,21.55,0.0,660.0,664.0,1.0,41.0,12.0,24256.0,67.4,20.0
802992,Current,130000.0,4.17,0.0,665.0,669.0,0.0,,16.0,16114.0,26.9,18.0
66321,Charged Off,40000.0,16.02,0.0,665.0,669.0,0.0,33.0,3.0,5415.0,70.3,5.0
203268,Fully Paid,34000.0,3.74,0.0,675.0,679.0,1.0,,6.0,2405.0,19.4,6.0
1000288,Fully Paid,24076.0,24.23,0.0,670.0,674.0,2.0,74.0,12.0,2256.0,80.6,17.0
626123,Current,35000.0,17.87,0.0,750.0,754.0,0.0,,6.0,4790.0,32.1,7.0
595453,Charged Off,90000.0,28.05,0.0,675.0,679.0,1.0,37.0,20.0,14052.0,34.4,63.0
909158,Charged Off,26700.0,32.09,3.0,660.0,664.0,0.0,23.0,11.0,7988.0,80.7,15.0
1006665,Current,71000.0,5.48,0.0,665.0,669.0,0.0,64.0,5.0,8803.0,85.5,7.0
155705,Fully Paid,56500.0,30.63,0.0,705.0,709.0,1.0,43.0,9.0,5702.0,50.0,17.0
783178,Current,52000.0,26.54,0.0,810.0,814.0,0.0,,18.0,11934.0,12.6,32.0
779272,Current,160000.0,9.89,0.0,815.0,819.0,0.0,,9.0,6210.0,10.6,45.0
3909,Current,68000.0,33.32,0.0,695.0,699.0,0.0,,15.0,43081.0,86.3,25.0
890651,Fully Paid,58000.0,15.89,0.0,805.0,809.0,0.0,,9.0,2675.0,13.0,21.0
710490,Fully Paid,42000.0,16.37,1.0,695.0,699.0,1.0,21.0,8.0,3952.0,23.2,24.0
282428,Fully Paid,100000.0,8.33,0.0,705.0,709.0,3.0,28.0,3.0,1017.0,8.1,14.0
83164,Fully Paid,65000.0,21.12,1.0,700.0,704.0,0.0,8.0,10.0,19327.0,52.4,27.0
327231,Fully Paid,116000.0,26.38,0.0,675.0,679.0,0.0,24.0,20.0,40435.0,82.9,46.0
850098,Current,45000.0,16.8,0.0,690.0,694.0,0.0,,7.0,9341.0,48.7,14.0
108774,Charged Off,98000.0,10.25,0.0,690.0,694.0,0.0,,6.0,8571.0,95.2,18.0
213545,Fully Paid,49000.0,28.78,0.0,690.0,694.0,2.0,25.0,23.0,12697.0,44.4,49.0
820921,Current,60000.0,12.56,0.0,760.0,764.0,0.0,,9.0,4567.0,15.0,31.0
48829,Fully Paid,45000.0,23.35,0.0,660.0,664.0,1.0,,14.0,8089.0,35.5,32.0
1033462,Charged Off,68800.0,19.21,3.0,660.0,664.0,0.0,5.0,6.0,2713.0,50.2,22.0
179237,Fully Paid,50000.0,7.42,0.0,660.0,664.0,0.0,65.0,6.0,4929.0,70.4,19.0
817774,Fully Paid,100000.0,17.72,0.0,730.0,734.0,0.0,79.0,8.0,5711.0,16.0,11.0
298352,Fully Paid,39000.0,32.98,0.0,690.0,694.0,1.0,,14.0,2939.0,10.0,39.0
912165,Fully Paid,66000.0,30.24,0.0,715.0,719.0,0.0,,8.0,29313.0,84.5,24.0
116485,Charged Off,35000.0,9.53,2.0,685.0,689.0,1.0,18.0,10.0,3127.0,33.6,22.0
494738,Current,27000.0,8.76,0.0,690.0,694.0,2.0,,4.0,6741.0,72.5,6.0
226787,Fully Paid,120000.0,18.2,0.0,660.0,664.0,1.0,,33.0,46272.0,59.2,58.0
505194,Current,65000.0,22.29,0.0,715.0,719.0,0.0,45.0,9.0,5686.0,33.1,20.0
449476,Current,60000.0,38.34,0.0,695.0,699.0,0.0,,19.0,35419.0,82.6,30.0
27454,Charged Off,60000.0,20.1,0.0,680.0,684.0,1.0,,21.0,31308.0,33.6,30.0
611003,Current,48376.0,30.49,0.0,695.0,699.0,0.0,40.0,12.0,38172.0,87.0,26.0
351499,Fully Paid,36000.0,5.13,0.0,670.0,674.0,1.0,45.0,5.0,5420.0,59.6,11.0
597640,Current,60000.0,23.36,0.0,665.0,669.0,0.0,,7.0,6128.0,63.2,12.0
532937,Fully Paid,52000.0,16.67,0.0,675.0,679.0,1.0,33.0,8.0,4699.0,48.4,17.0
780526,Current,12624.0,13.78,0.0,775.0,779.0,0.0,,9.0,4883.0,16.3,13.0
982157,Fully Paid,46000.0,18.71,0.0,715.0,719.0,0.0,,8.0,9950.0,44.8,14.0
423796,Current,72000.0,24.62,0.0,690.0,694.0,1.0,63.0,17.0,35495.0,66.5,22.0
756463,Fully Paid,200000.0,17.44,2.0,690.0,694.0,1.0,6.0,15.0,14469.0,40.0,30.0
402498,Fully Paid,64000.0,16.4,0.0,740.0,744.0,0.0,,10.0,11267.0,42.0,29.0
870558,Current,400000.0,4.27,0.0,725.0,729.0,0.0,34.0,20.0,55078.0,27.1,41.0
168723,Fully Paid,140000.0,32.78,0.0,665.0,669.0,3.0,37.0,14.0,25430.0,67.6,25.0
968754,Current,105000.0,7.93,0.0,680.0,684.0,0.0,44.0,9.0,11226.0,27.7,24.0
821958,Current,50000.0,20.93,0.0,715.0,719.0,0.0,,6.0,7355.0,31.2,10.0
94326,Fully Paid,86000.0,19.57,0.0,730.0,734.0,0.0,,14.0,32272.0,70.0,30.0
930043,Current,60000.0,15.62,0.0,700.0,704.0,0.0,,4.0,8930.0,70.3,7.0
791042,Current,60000.0,18.16,0.0,805.0,809.0,0.0,,9.0,5023.0,18.7,14.0
501876,Current,113000.0,24.33,0.0,750.0,754.0,0.0,66.0,16.0,29283.0,38.9,40.0
257126,Fully Paid,35000.0,23.46,0.0,670.0,674.0,0.0,81.0,10.0,11546.0,67.1,20.0
168990,Fully Paid,72576.0,30.79,0.0,660.0,664.0,0.0,43.0,19.0,16775.0,80.3,25.0
892313,Current,25000.0,13.15,1.0,725.0,729.0,0.0,6.0,5.0,3745.0,51.3,8.0
847652,Current,99000.0,17.62,2.0,710.0,714.0,0.0,19.0,12.0,7669.0,35.8,33.0
191140,Fully Paid,83000.0,21.41,1.0,660.0,664.0,1.0,8.0,12.0,11000.0,60.1,27.0
1005863,Fully Paid,109000.0,14.15,1.0,695.0,699.0,1.0,1.0,21.0,18159.0,33.9,32.0
106453,Current,68000.0,21.57,0.0,710.0,714.0,0.0,28.0,8.0,12174.0,48.5,22.0
170167,Fully Paid,162297.0,16.35,0.0,740.0,744.0,1.0,27.0,12.0,18461.0,36.9,22.0
741520,Fully Paid,94000.0,22.64,0.0,690.0,694.0,0.0,,15.0,10741.0,55.1,23.0
591725,Current,74000.0,14.26,1.0,670.0,674.0,0.0,,11.0,6124.0,58.0,28.0
698021,Current,31000.0,25.28,0.0,740.0,744.0,0.0,34.0,10.0,9167.0,27.0,22.0
394726,Fully Paid,55000.0,19.62,0.0,755.0,759.0,0.0,47.0,19.0,5637.0,17.4,46.0
948492,Current,80000.0,6.14,0.0,745.0,749.0,0.0,,9.0,18124.0,30.8,15.0
564631,Charged Off,150000.0,1.06,0.0,700.0,704.0,1.0,,7.0,1992.0,26.2,9.0
922705,Current,85000.0,2.16,0.0,660.0,664.0,0.0,41.0,3.0,3449.0,58.5,11.0
982423,Fully Paid,90000.0,16.85,2.0,660.0,664.0,0.0,5.0,15.0,9921.0,69.4,29.0
116104,Charged Off,20000.0,15.91,0.0,685.0,689.0,1.0,,8.0,4979.0,22.1,9.0
132445,Fully Paid,95000.0,32.63,1.0,685.0,689.0,0.0,7.0,23.0,30756.0,51.8,49.0
347380,Fully Paid,205000.0,16.61,1.0,705.0,709.0,1.0,7.0,15.0,35495.0,70.0,28.0
442741,Current,145000.0,8.47,0.0,660.0,664.0,1.0,46.0,18.0,29014.0,61.7,27.0
931406,Current,60000.0,23.45,0.0,665.0,669.0,1.0,,20.0,23755.0,44.6,26.0
212295,Fully Paid,90000.0,12.86,0.0,710.0,714.0,0.0,41.0,10.0,32423.0,40.1,35.0
80667,Current,80000.0,39.01,0.0,730.0,734.0,0.0,,11.0,39911.0,94.1,18.0
943521,Fully Paid,70500.0,16.37,0.0,740.0,744.0,0.0,,18.0,5040.0,43.8,24.0
153317,Fully Paid,58000.0,18.29,1.0,695.0,699.0,1.0,12.0,6.0,2490.0,47.0,17.0
950553,Current,200000.0,12.85,0.0,730.0,734.0,0.0,,12.0,41866.0,76.7,29.0
145860,Fully Paid,65000.0,9.36,0.0,770.0,774.0,0.0,,16.0,10282.0,24.3,24.0
346599,Fully Paid,61000.0,22.64,0.0,725.0,729.0,1.0,,15.0,36592.0,38.4,39.0
485999,Current,82000.0,14.97,3.0,685.0,689.0,0.0,6.0,10.0,8405.0,40.8,34.0
866318,Current,140000.0,14.74,0.0,690.0,694.0,3.0,,13.0,9519.0,40.5,20.0
352174,Fully Paid,85000.0,7.81,1.0,665.0,669.0,2.0,15.0,10.0,20479.0,71.1,20.0
807021,Current,101000.0,2.74,0.0,795.0,799.0,0.0,,5.0,10312.0,17.3,12.0
467892,Current,29000.0,17.01,0.0,660.0,664.0,2.0,,5.0,3535.0,23.6,42.0
278459,Fully Paid,65000.0,29.47,5.0,660.0,664.0,3.0,1.0,15.0,3132.0,31.3,37.0
291785,Charged Off,55000.0,22.47,0.0,725.0,729.0,0.0,,9.0,10446.0,93.3,23.0
594553,Fully Paid,280000.0,12.09,0.0,775.0,779.0,0.0,,10.0,127416.0,28.7,30.0
16899,Charged Off,29700.0,11.72,1.0,695.0,699.0,0.0,15.0,9.0,2057.0,30.7,9.0
864860,Fully Paid,170000.0,13.16,0.0,740.0,744.0,1.0,,15.0,3033.0,11.8,22.0
30511,Fully Paid,35000.0,16.67,0.0,715.0,719.0,1.0,,14.0,157.0,0.9,19.0
947467,Fully Paid,30000.0,20.16,0.0,690.0,694.0,1.0,,5.0,2095.0,35.5,9.0
258388,Fully Paid,20000.0,14.89,0.0,660.0,664.0,1.0,,10.0,5677.0,37.0,12.0
306429,Fully Paid,60000.0,28.8,0.0,705.0,709.0,0.0,,12.0,11903.0,53.6,52.0
386497,Fully Paid,59822.0,26.49,0.0,660.0,664.0,2.0,35.0,19.0,35641.0,60.6,43.0
681394,Current,76600.0,24.1,0.0,715.0,719.0,0.0,,13.0,35305.0,62.5,19.0
96684,Fully Paid,120000.0,4.73,0.0,725.0,729.0,0.0,,15.0,10099.0,25.6,25.0
120211,Fully Paid,55404.0,16.92,1.0,675.0,679.0,0.0,12.0,8.0,9834.0,87.0,16.0
414150,Fully Paid,73130.0,16.96,0.0,675.0,679.0,0.0,,11.0,25905.0,56.4,21.0
924618,Current,125000.0,14.5,0.0,705.0,709.0,0.0,58.0,9.0,22956.0,39.7,16.0
981755,Fully Paid,127000.0,13.08,0.0,720.0,724.0,0.0,,9.0,18029.0,26.5,13.0
363639,Fully Paid,35000.0,18.07,1.0,675.0,679.0,1.0,18.0,12.0,14916.0,49.4,24.0
189556,Fully Paid,71000.0,38.37,0.0,740.0,744.0,0.0,,12.0,41905.0,53.9,29.0
641428,Fully Paid,150000.0,27.24,0.0,710.0,714.0,0.0,,16.0,84533.0,52.9,29.0
357965,Fully Paid,21960.0,8.58,0.0,700.0,704.0,0.0,,6.0,5655.0,48.7,20.0
395509,Current,59200.0,24.83,0.0,725.0,729.0,0.0,77.0,9.0,17982.0,86.9,21.0
169714,Fully Paid,25000.0,36.29,2.0,675.0,679.0,0.0,14.0,16.0,17314.0,60.1,32.0
981551,Current,40000.0,16.86,0.0,685.0,689.0,0.0,55.0,12.0,8742.0,52.7,20.0
25888,Fully Paid,85000.0,13.95,3.0,670.0,674.0,0.0,10.0,12.0,6650.0,16.8,28.0
682252,Current,30000.0,18.64,1.0,685.0,689.0,0.0,8.0,5.0,1863.0,38.8,9.0
291838,Charged Off,71500.0,35.22,0.0,665.0,669.0,2.0,34.0,21.0,31464.0,85.0,41.0
615810,Current,70000.0,25.9,0.0,725.0,729.0,0.0,,16.0,5160.0,52.1,18.0
192860,Fully Paid,156545.0,13.44,0.0,690.0,694.0,0.0,65.0,13.0,27175.0,46.6,41.0
683263,Current,31000.0,18.74,0.0,680.0,684.0,0.0,47.0,16.0,17660.0,32.2,30.0
332299,Current,60000.0,15.41,0.0,690.0,694.0,0.0,,9.0,24180.0,73.5,18.0
385481,Charged Off,37500.0,11.04,0.0,685.0,689.0,1.0,,18.0,6827.0,35.6,25.0
939000,Fully Paid,173000.0,22.99,0.0,700.0,704.0,1.0,50.0,11.0,33854.0,74.4,33.0
313623,Fully Paid,57200.0,25.74,2.0,660.0,664.0,0.0,19.0,11.0,9465.0,83.0,43.0
58228,Charged Off,60000.0,14.14,5.0,705.0,709.0,0.0,12.0,10.0,4255.0,26.2,25.0
311041,Fully Paid,125000.0,15.97,0.0,665.0,669.0,1.0,,22.0,17706.0,78.0,42.0
376055,Fully Paid,100000.0,29.7,0.0,725.0,729.0,0.0,,13.0,60264.0,50.3,33.0
569625,Fully Paid,180000.0,12.39,0.0,720.0,724.0,0.0,,6.0,49547.0,85.4,37.0
197486,Charged Off,34000.0,21.21,0.0,715.0,719.0,0.0,,9.0,13762.0,64.9,13.0
930531,Fully Paid,70000.0,26.02,0.0,675.0,679.0,0.0,,14.0,11872.0,18.7,21.0
312427,Fully Paid,33935.0,16.66,1.0,695.0,699.0,0.0,18.0,9.0,21304.0,69.2,19.0
514522,Current,100000.0,13.08,0.0,695.0,699.0,1.0,,12.0,15504.0,56.0,16.0
746047,Charged Off,95000.0,23.51,0.0,675.0,679.0,0.0,,17.0,26269.0,68.2,29.0
16212,Fully Paid,70000.0,22.76,0.0,755.0,759.0,0.0,,14.0,4627.0,15.6,27.0
644541,In Grace Period,79000.0,18.26,0.0,690.0,694.0,0.0,,14.0,11389.0,53.2,20.0
995321,Fully Paid,35000.0,5.93,0.0,680.0,684.0,0.0,81.0,11.0,8818.0,28.6,39.0
333179,Current,83000.0,26.43,0.0,675.0,679.0,1.0,51.0,17.0,14537.0,36.3,50.0
887522,Current,100000.0,15.32,0.0,715.0,719.0,0.0,49.0,9.0,12372.0,29.5,13.0
833138,Current,90000.0,23.75,0.0,670.0,674.0,0.0,,7.0,17752.0,98.1,15.0
604293,Current,50000.0,20.69,0.0,720.0,724.0,0.0,,13.0,9492.0,32.5,15.0
957513,Current,100000.0,11.9,1.0,680.0,684.0,1.0,1.0,16.0,20888.0,45.2,26.0
912655,Charged Off,210000.0,17.59,0.0,700.0,704.0,2.0,66.0,15.0,96923.0,60.7,28.0
902656,Current,49000.0,16.24,1.0,735.0,739.0,2.0,17.0,23.0,10455.0,16.1,58.0
239293,Current,60000.0,16.72,0.0,755.0,759.0,1.0,,20.0,8967.0,21.0,33.0
930349,Fully Paid,54641.0,5.12,0.0,660.0,664.0,0.0,31.0,5.0,3116.0,19.8,17.0
520172,Current,109000.0,21.36,0.0,705.0,709.0,0.0,,12.0,31124.0,52.2,30.0
81888,Charged Off,27000.0,15.87,0.0,700.0,704.0,0.0,,4.0,4463.0,82.6,13.0
947656,Current,80000.0,9.84,0.0,690.0,694.0,0.0,,11.0,19617.0,63.1,34.0
449791,Fully Paid,82000.0,16.11,0.0,685.0,689.0,0.0,29.0,7.0,12135.0,22.1,14.0
720672,Charged Off,45000.0,26.43,0.0,715.0,719.0,0.0,,18.0,18625.0,55.0,37.0
1035493,Charged Off,46000.0,7.46,2.0,695.0,699.0,1.0,14.0,15.0,5066.0,49.7,26.0
146362,Fully Paid,275000.0,15.63,0.0,695.0,699.0,2.0,29.0,15.0,14272.0,40.3,38.0
393717,Fully Paid,90000.0,6.85,0.0,695.0,699.0,0.0,,11.0,10392.0,48.3,25.0
753871,Current,50000.0,10.61,0.0,665.0,669.0,1.0,30.0,5.0,8743.0,81.0,15.0
743191,Current,60000.0,19.18,0.0,705.0,709.0,0.0,,10.0,16163.0,86.9,22.0
310084,Fully Paid,65500.0,17.0,0.0,680.0,684.0,0.0,42.0,10.0,16579.0,52.0,26.0
1044671,Fully Paid,23400.0,6.56,1.0,660.0,664.0,0.0,4.0,14.0,2710.0,9.6,45.0
1009491,Fully Paid,56000.0,25.75,0.0,700.0,704.0,0.0,43.0,12.0,32577.0,55.1,17.0
47744,Fully Paid,50000.0,30.66,0.0,670.0,674.0,0.0,42.0,13.0,14798.0,56.3,25.0
559590,Fully Paid,70000.0,10.94,1.0,705.0,709.0,0.0,16.0,6.0,7230.0,53.2,11.0
988409,Fully Paid,80000.0,22.76,0.0,715.0,719.0,2.0,46.0,22.0,19370.0,38.0,29.0
431983,Current,97000.0,7.08,0.0,690.0,694.0,2.0,,6.0,6054.0,45.9,10.0
969580,Current,53000.0,28.44,1.0,680.0,684.0,1.0,1.0,20.0,14698.0,33.2,29.0
871267,Fully Paid,115000.0,23.58,0.0,710.0,714.0,0.0,,12.0,16539.0,59.3,26.0
315802,Fully Paid,31000.0,14.98,0.0,670.0,674.0,0.0,,9.0,4977.0,82.9,12.0
999858,Fully Paid,43000.0,13.12,0.0,700.0,704.0,0.0,,5.0,21777.0,66.4,7.0
729900,Fully Paid,110000.0,12.96,0.0,735.0,739.0,2.0,37.0,12.0,7114.0,19.6,22.0
233564,Current,30858.0,25.55,0.0,675.0,679.0,0.0,,6.0,5808.0,92.2,10.0
384939,Charged Off,82000.0,23.97,1.0,685.0,689.0,1.0,8.0,18.0,34354.0,83.2,28.0
804210,Current,30000.0,1.88,1.0,660.0,664.0,0.0,15.0,3.0,2535.0,60.4,14.0
138893,Fully Paid,75000.0,14.29,0.0,695.0,699.0,0.0,,14.0,22154.0,47.3,33.0
175074,Fully Paid,48000.0,12.31,0.0,730.0,734.0,0.0,66.0,13.0,17854.0,43.3,22.0
534690,Fully Paid,90084.0,13.57,1.0,660.0,664.0,0.0,15.0,8.0,39008.0,79.9,33.0
864036,Current,45000.0,17.47,0.0,675.0,679.0,0.0,34.0,5.0,10998.0,98.2,14.0
376640,Current,70382.0,25.59,0.0,700.0,704.0,0.0,,17.0,16108.0,55.4,32.0
500462,Late (31-120 days),55000.0,11.07,0.0,710.0,714.0,2.0,69.0,7.0,3410.0,19.4,12.0
663673,Fully Paid,53000.0,17.16,0.0,725.0,729.0,1.0,,4.0,2169.0,28.5,5.0
428027,Current,67000.0,17.62,0.0,665.0,669.0,0.0,,8.0,25828.0,73.8,17.0
808193,Current,72800.0,27.13,0.0,715.0,719.0,0.0,,7.0,3660.0,38.1,10.0
802049,Current,47000.0,8.61,0.0,765.0,769.0,1.0,,7.0,4675.0,11.4,12.0
795916,Current,95000.0,20.04,0.0,675.0,679.0,0.0,52.0,12.0,22978.0,40.0,26.0
314195,Fully Paid,90000.0,11.05,0.0,775.0,779.0,0.0,,6.0,10238.0,33.6,26.0
1034136,Fully Paid,185000.0,6.24,0.0,750.0,754.0,0.0,41.0,18.0,85703.0,30.8,34.0
401382,Fully Paid,56000.0,2.57,0.0,665.0,669.0,1.0,,10.0,3341.0,17.0,21.0
37006,Fully Paid,45000.0,15.04,0.0,685.0,689.0,0.0,,11.0,27174.0,55.2,21.0
208052,Fully Paid,72000.0,11.95,0.0,690.0,694.0,2.0,,14.0,17671.0,62.2,34.0
900669,Current,29000.0,11.67,0.0,730.0,734.0,1.0,49.0,8.0,2454.0,6.3,16.0
33833,Fully Paid,60000.0,15.86,0.0,700.0,704.0,1.0,74.0,22.0,3595.0,63.0,26.0
137917,Fully Paid,93000.0,5.94,0.0,660.0,664.0,0.0,,6.0,2030.0,29.0,22.0
751960,Current,80000.0,9.55,0.0,770.0,774.0,0.0,,15.0,4436.0,17.3,28.0
